transaction_id,date,year,month,district,region,category,product,customer_id,units,revenue,orders
T2024020000258,2024-02-15,2024,2,Kandy,Central,Accessories,Mouse Pad,C02255,10,41227.18,1
T2024020000259,2024-02-22,2024,2,Kurunegala,North Western,Accessories,Phone Stand,C03028,10,45867.77,1
T2024020000260,2024-02-19,2024,2,Jaffna,Northern,Lifestyle,Water Bottle,C01640,3,29274.87,1
T2024020000261,2024-02-28,2024,2,Kalutara,Western,Lifestyle,Travel Kit,C03688,7,62224.41,1
T2024020000262,2024-02-15,2024,2,Kurunegala,North Western,Lifestyle,Desk Organizer,C01456,3,26815.21,1
T2024020000263,2024-02-13,2024,2,Colombo,Western,Lifestyle,Water Bottle,C01179,5,44547.35,1
T2024020000264,2024-02-18,2024,2,Vavuniya,Northern,Electronics,Wireless Router,C01523,16,645675.2,1
T2024020000265,2024-02-06,2024,2,Kegalle,Sabaragamuwa,Lifestyle,Water Bottle,C04350,10,99475.68,1
T2024020000266,2024-02-13,2024,2,Galle,Southern,Accessories,Mouse Pad,C04093,3,12891.6,1
T2024020000267,2024-02-18,2024,2,Gampaha,Western,Outdoor,Camping Light,C02463,6,79810.22,1
T2024020000268,2024-02-22,2024,2,Anuradhapura,North Central,Outdoor,Foldable Chair,C04793,10,133997.27,1
T2024020000269,2024-02-09,2024,2,Anuradhapura,North Central,Home,Coffee Maker,C02271,4,80848.39,1
T2024020000270,2024-02-07,2024,2,Colombo,Western,Office,Laser Printer,C02972,3,83201.94,1
T2024020000271,2024-02-24,2024,2,Mullaitivu,Northern,Office,Laser Printer,C03005,2,50426.53,1
T2024020000272,2024-02-17,2024,2,Kalutara,Western,Outdoor,Camping Light,C02148,16,198889.58,1
T2024020000273,2024-02-10,2024,2,Matale,Central,Office,Monitor Stand,C02941,12,339076.58,1
T2024020000274,2024-02-21,2024,2,Kandy,Central,Home,Air Purifier,C02435,9,180423.46,1
T2024020000275,2024-02-23,2024,2,Kegalle,Sabaragamuwa,Accessories,Mouse Pad,C03612,6,22331.9,1
T2024020000276,2024-02-10,2024,2,Kalutara,Western,Lifestyle,Travel Kit,C02847,12,104095.94,1
T2024020000277,2024-02-13,2024,2,Monaragala,Uva,Lifestyle,Desk Organizer,C02099,5,46291.97,1
T2024020000278,2024-02-02,2024,2,Ratnapura,Sabaragamuwa,Outdoor,Camping Light,C02561,5,68468.93,1
T2024020000279,2024-02-07,2024,2,Colombo,Western,Electronics,Sound Bar,C04928,12,439072.97,1
T2024020000280,2024-02-08,2024,2,Kalutara,Western,Electronics,Smart Display,C04924,9,348936.93,1
T2024020000281,2024-02-15,2024,2,Monaragala,Uva,Lifestyle,Water Bottle,C04119,7,65147.09,1
T2024020000282,2024-02-26,2024,2,Galle,Southern,Outdoor,Portable Fan,C01808,15,207289.31,1
T2024020000283,2024-02-19,2024,2,Monaragala,Uva,Home,Storage Set,C01375,12,236002.77,1
T2024020000284,2024-02-05,2024,2,Kandy,Central,Accessories,Mouse Pad,C03419,4,14692.54,1
T2024020000285,2024-02-25,2024,2,Anuradhapura,North Central,Lifestyle,Water Bottle,C03109,11,113944.62,1
T2024020000286,2024-02-05,2024,2,Hambantota,Southern,Office,Monitor Stand,C02387,10,254879.69,1
T2024020000287,2024-02-27,2024,2,Kegalle,Sabaragamuwa,Accessories,USB Cable,C01609,9,38357.43,1
T2024020000288,2024-02-01,2024,2,Gampaha,Western,Office,Laser Printer,C02238,4,113336.5,1
T2024020000289,2024-02-01,2024,2,Batticaloa,Eastern,Office,Document Scanner,C04997,1,28087.44,1
T2024020000290,2024-02-17,2024,2,Colombo,Western,Office,Monitor Stand,C01141,11,320087.7,1
T2024020000291,2024-02-07,2024,2,Gampaha,Western,Electronics,Sound Bar,C02975,8,278764.23,1
T2024020000292,2024-02-15,2024,2,Kandy,Central,Home,Coffee Maker,C04327,8,162133.15,1
T2024020000293,2024-02-03,2024,2,Matale,Central,Outdoor,Camping Light,C01260,6,79562.18,1
T2024020000294,2024-02-16,2024,2,Colombo,Western,Electronics,Sound Bar,C01678,12,455932.55,1
T2024020000295,2024-02-08,2024,2,Vavuniya,Northern,Outdoor,Camping Light,C01349,4,57010.55,1
T2024020000296,2024-02-29,2024,2,Hambantota,Southern,Electronics,Smart Display,C03297,7,277299.68,1
T2024020000297,2024-02-25,2024,2,Ratnapura,Sabaragamuwa,Home,LED Lamp,C02182,11,219901.8,1
T2024020000298,2024-02-13,2024,2,Matale,Central,Lifestyle,Desk Organizer,C03718,10,91217.33,1
T2024020000299,2024-02-14,2024,2,Jaffna,Northern,Accessories,USB Cable,C01801,4,14168.89,1
T2024020000300,2024-02-01,2024,2,Puttalam,North Western,Accessories,Mouse Pad,C03674,9,38509.19,1
T2024020000301,2024-02-06,2024,2,Hambantota,Southern,Home,Storage Set,C04538,9,174050.41,1
T2024020000302,2024-02-03,2024,2,Puttalam,North Western,Home,LED Lamp,C01603,5,89163.34,1
T2024020000303,2024-02-01,2024,2,Kurunegala,North Western,Home,Air Purifier,C01750,14,265729.09,1
T2024020000304,2024-02-18,2024,2,Gampaha,Western,Electronics,Power Hub,C04677,8,297683.14,1
T2024020000305,2024-02-01,2024,2,Colombo,Western,Lifestyle,Water Bottle,C04156,5,49728.89,1
T2024020000306,2024-02-22,2024,2,Kurunegala,North Western,Lifestyle,Travel Kit,C02390,6,53074.55,1
T2024020000307,2024-02-09,2024,2,Kandy,Central,Electronics,Sound Bar,C04561,6,220430.26,1
T2024020000308,2024-02-15,2024,2,Galle,Southern,Accessories,Mouse Pad,C02602,3,11575.29,1
T2024020000309,2024-02-11,2024,2,Nuwara Eliya,Central,Office,Monitor Stand,C04607,6,164122.78,1
T2024020000310,2024-02-11,2024,2,Gampaha,Western,Home,LED Lamp,C04925,4,73017.57,1
T2024020000311,2024-02-11,2024,2,Matale,Central,Office,Document Scanner,C02986,6,169231.81,1
T2024020000312,2024-02-22,2024,2,Galle,Southern,Accessories,Phone Stand,C02474,10,36146.27,1
T2024020000313,2024-02-27,2024,2,Ratnapura,Sabaragamuwa,Electronics,Wireless Router,C01567,12,447270.07,1
T2024020000314,2024-02-23,2024,2,Gampaha,Western,Home,Coffee Maker,C02263,6,106760.33,1
T2024020000315,2024-02-18,2024,2,Kegalle,Sabaragamuwa,Lifestyle,Desk Organizer,C04427,2,20070.59,1
T2024020000316,2024-02-22,2024,2,Mullaitivu,Northern,Accessories,USB Cable,C03034,9,32571.01,1
T2024020000317,2024-02-26,2024,2,Colombo,Western,Accessories,Mouse Pad,C03717,6,22718.01,1
T2024020000318,2024-02-12,2024,2,Kandy,Central,Outdoor,Cooler Box,C04652,6,83864.24,1
T2024020000319,2024-02-04,2024,2,Trincomalee,Eastern,Electronics,Smart Display,C04955,5,213282.58,1
T2024020000320,2024-02-10,2024,2,Gampaha,Western,Accessories,Phone Stand,C03854,5,21343.11,1
T2024020000321,2024-02-11,2024,2,Hambantota,Southern,Lifestyle,Desk Organizer,C04707,3,26749.01,1
T2024020000322,2024-02-24,2024,2,Colombo,Western,Home,Air Purifier,C02347,5,92873.01,1
T2024020000323,2024-02-26,2024,2,Nuwara Eliya,Central,Lifestyle,Desk Organizer,C02900,6,52540.76,1
T2024020000324,2024-02-19,2024,2,Galle,Southern,Office,Office Chair,C04683,6,145688.31,1
T2024020000325,2024-02-26,2024,2,Kalutara,Western,Outdoor,Camping Light,C01834,12,155557.69,1
T2024020000326,2024-02-20,2024,2,Kalutara,Western,Electronics,Power Hub,C03568,6,216012.77,1
T2024020000327,2024-02-20,2024,2,Nuwara Eliya,Central,Outdoor,Cooler Box,C03437,8,115466.25,1
T2024020000328,2024-02-23,2024,2,Gampaha,Western,Home,LED Lamp,C04059,4,69102.95,1
T2024020000329,2024-02-21,2024,2,Gampaha,Western,Home,LED Lamp,C04987,7,144078.62,1
T2024020000330,2024-02-11,2024,2,Mannar,Northern,Lifestyle,Travel Kit,C02533,12,118209.41,1
T2024020000331,2024-02-18,2024,2,Ratnapura,Sabaragamuwa,Lifestyle,Travel Kit,C04146,7,65749.58,1
T2024020000332,2024-02-03,2024,2,Matara,Southern,Outdoor,Portable Fan,C02371,8,119688.04,1
T2024020000333,2024-02-25,2024,2,Matale,Central,Home,Coffee Maker,C02378,7,130819.13,1
T2024020000334,2024-02-25,2024,2,Mannar,Northern,Electronics,Smart Display,C03195,7,278564.06,1
T2024020000335,2024-02-14,2024,2,Anuradhapura,North Central,Electronics,Power Hub,C02791,3,116175.48,1
T2024020000336,2024-02-12,2024,2,Matale,Central,Accessories,Mouse Pad,C03153,12,46324.47,1
T2024020000337,2024-02-06,2024,2,Puttalam,North Western,Home,Coffee Maker,C04508,8,155579.6,1
T2024020000338,2024-02-11,2024,2,Anuradhapura,North Central,Lifestyle,Water Bottle,C02380,15,130422.7,1
T2024020000339,2024-02-25,2024,2,Kandy,Central,Outdoor,Camping Light,C02111,11,166987.99,1
T2024020000340,2024-02-05,2024,2,Badulla,Uva,Electronics,Sound Bar,C03046,10,375275.73,1
T2024030000341,2024-03-13,2024,3,Hambantota,Southern,Lifestyle,Water Bottle,C04394,6,70895.27,1
T2024030000342,2024-03-31,2024,3,Galle,Southern,Outdoor,Foldable Chair,C04725,7,118536.0,1
T2024030000343,2024-03-26,2024,3,Kurunegala,North Western,Lifestyle,Water Bottle,C01519,7,71660.29,1
T2024030000344,2024-03-11,2024,3,Anuradhapura,North Central,Lifestyle,Water Bottle,C03324,7,70209.44,1
T2024030000345,2024-03-04,2024,3,Puttalam,North Western,Accessories,USB Cable,C01377,8,42252.89,1
T2024030000346,2024-03-01,2024,3,Gampaha,Western,Outdoor,Portable Fan,C04740,16,264464.03,1
T2024030000347,2024-03-21,2024,3,Badulla,Uva,Home,Coffee Maker,C01765,6,115854.37,1
T2024030000348,2024-03-21,2024,3,Colombo,Western,Office,Office Chair,C04517,3,88962.46,1
T2024030000349,2024-03-01,2024,3,Hambantota,Southern,Electronics,Sound Bar,C04646,1,41306.32,1
T2024030000350,2024-03-03,2024,3,Kegalle,Sabaragamuwa,Lifestyle,Travel Kit,C04914,4,41818.45,1
T2024030000351,2024-03-13,2024,3,Gampaha,Western,Home,Coffee Maker,C02124,10,230847.85,1
T2024030000352,2024-03-20,2024,3,Ampara,Eastern,Office,Laser Printer,C01070,9,280463.81,1
T2024030000353,2024-03-28,2024,3,Batticaloa,Eastern,Electronics,Power Hub,C04625,4,182113.73,1
T2024030000354,2024-03-31,2024,3,Kurunegala,North Western,Office,Document Scanner,C03880,6,201459.24,1
T2024030000355,2024-03-28,2024,3,Kandy,Central,Electronics,Wireless Router,C01220,12,544066.46,1
T2024030000356,2024-03-21,2024,3,Jaffna,Northern,Lifestyle,Desk Organizer,C03422,2,24454.61,1
T2024030000357,2024-03-17,2024,3,Jaffna,Northern,Electronics,Power Hub,C01582,13,481934.05,1
T2024030000358,2024-03-18,2024,3,Ratnapura,Sabaragamuwa,Electronics,Power Hub,C03994,9,406895.76,1
T2024030000359,2024-03-02,2024,3,Colombo,Western,Electronics,Wireless Router,C02768,13,597135.44,1
T2024030000360,2024-03-23,2024,3,Jaffna,Northern,Office,Document Scanner,C04470,6,183293.2,1
T2024030000361,2024-03-17,2024,3,Batticaloa,Eastern,Home,Coffee Maker,C01648,13,304663.45,1
T2024030000362,2024-03-23,2024,3,Kilinochchi,Northern,Home,Air Purifier,C03541,6,148436.15,1
T2024030000363,2024-03-15,2024,3,Colombo,Western,Electronics,Power Hub,C01951,8,311852.76,1
T2024030000364,2024-03-16,2024,3,Gampaha,Western,Office,Laser Printer,C02343,14,452918.33,1
T2024030000365,2024-03-25,2024,3,Kalutara,Western,Electronics,Wireless Router,C01968,13,509148.02,1
T2024030000366,2024-03-15,2024,3,Kandy,Central,Electronics,Smart Display,C05065,7,263651.98,1
T2024030000367,2024-03-08,2024,3,Kalutara,Western,Electronics,Smart Display,C01945,10,404177.21,1
T2024030000368,2024-03-06,2024,3,Kandy,Central,Lifestyle,Desk Organizer,C02230,14,159399.48,1
T2024030000369,2024-03-11,2024,3,Anuradhapura,North Central,Office,Document Scanner,C02840,5,170416.72,1
T2024030000370,2024-03-17,2024,3,Kandy,Central,Electronics,Wireless Router,C01979,9,340422.28,1
T2024030000371,2024-03-29,2024,3,Anuradhapura,North Central,Accessories,Mouse Pad,C01565,7,31827.36,1
T2024030000372,2024-03-07,2024,3,Nuwara Eliya,Central,Lifestyle,Fitness Band,C04023,5,56088.82,1
T2024030000373,2024-03-24,2024,3,Kandy,Central,Home,Storage Set,C02601,13,291801.91,1
T2024030000374,2024-03-18,2024,3,Gampaha,Western,Accessories,USB Cable,C02909,5,27216.15,1
T2024030000375,2024-03-04,2024,3,Ratnapura,Sabaragamuwa,Electronics,Power Hub,C03520,4,179601.4,1
T2024030000376,2024-03-03,2024,3,Jaffna,Northern,Electronics,Sound Bar,C03293,2,74082.3,1
T2024030000377,2024-03-19,2024,3,Matara,Southern,Accessories,Mouse Pad,C01696,3,12904.53,1
T2024030000378,2024-03-08,2024,3,Colombo,Western,Lifestyle,Desk Organizer,C02071,5,60467.88,1
T2024030000379,2024-03-09,2024,3,Kurunegala,North Western,Office,Monitor Stand,C04709,4,138500.92,1
T2024030000380,2024-03-06,2024,3,Puttalam,North Western,Lifestyle,Travel Kit,C01866,6,66099.51,1
T2024030000381,2024-03-10,2024,3,Kilinochchi,Northern,Accessories,Phone Stand,C04703,7,37089.67,1
T2024030000382,2024-03-27,2024,3,Gampaha,Western,Office,Laser Printer,C02762,12,360367.14,1
T2024030000383,2024-03-09,2024,3,Kegalle,Sabaragamuwa,Home,Air Purifier,C03449,11,223033.89,1
T2024030000384,2024-03-15,2024,3,Polonnaruwa,North Central,Lifestyle,Travel Kit,C01776,3,36649.46,1
T2024030000385,2024-03-07,2024,3,Colombo,Western,Outdoor,Cooler Box,C02071,11,183248.44,1
T2024030000386,2024-03-03,2024,3,Vavuniya,Northern,Home,Air Purifier,C01179,4,92926.2,1
T2024030000387,2024-03-02,2024,3,Colombo,Western,Outdoor,Foldable Chair,C02004,14,199106.15,1
T2024030000388,2024-03-13,2024,3,Matara,Southern,Office,Document Scanner,C01242,9,263918.75,1
T2024030000389,2024-03-02,2024,3,Monaragala,Uva,Home,Storage Set,C02218,8,172480.53,1
T2024030000390,2024-03-03,2024,3,Jaffna,Northern,Outdoor,Portable Fan,C01500,5,75078.39,1
T2024030000391,2024-03-13,2024,3,Ampara,Eastern,Outdoor,Cooler Box,C01160,11,163196.79,1
T2024030000392,2024-03-09,2024,3,Puttalam,North Western,Home,Coffee Maker,C04182,4,81612.38,1
T2024030000393,2024-03-26,2024,3,Colombo,Western,Outdoor,Foldable Chair,C01480,16,253856.4,1
T2024030000394,2024-03-22,2024,3,Kegalle,Sabaragamuwa,Accessories,USB Cable,C03031,5,24784.15,1
T2024030000395,2024-03-30,2024,3,Puttalam,North Western,Accessories,Mouse Pad,C03907,12,62219.12,1
T2024030000396,2024-03-23,2024,3,Kandy,Central,Home,Coffee Maker,C01232,9,196961.45,1
T2024030000397,2024-03-06,2024,3,Gampaha,Western,Accessories,Mouse Pad,C03532,7,31665.68,1
T2024030000398,2024-03-11,2024,3,Mullaitivu,Northern,Electronics,Power Hub,C01006,13,509378.33,1
T2024030000399,2024-03-01,2024,3,Nuwara Eliya,Central,Electronics,Wireless Router,C01488,4,175106.81,1
T2024030000400,2024-03-12,2024,3,Puttalam,North Western,Outdoor,Foldable Chair,C01595,9,142617.1,1
T2024030000401,2024-03-24,2024,3,Gampaha,Western,Home,LED Lamp,C02291,14,315795.47,1
T2024030000402,2024-03-22,2024,3,Ampara,Eastern,Electronics,Wireless Router,C02829,8,308377.48,1
T2024030000403,2024-03-31,2024,3,Kurunegala,North Western,Home,LED Lamp,C01015,9,182312.91,1
T2024030000404,2024-03-30,2024,3,Colombo,Western,Office,Office Chair,C01853,7,223756.15,1
T2024030000405,2024-03-27,2024,3,Kandy,Central,Accessories,Phone Stand,C01727,9,44259.49,1
T2024030000406,2024-03-12,2024,3,Matara,Southern,Home,LED Lamp,C01556,5,99120.26,1
T2024030000407,2024-03-29,2024,3,Colombo,Western,Lifestyle,Desk Organizer,C02363,6,74551.68,1
T2024030000408,2024-03-06,2024,3,Kilinochchi,Northern,Electronics,Power Hub,C02848,6,273302.03,1
T2024030000409,2024-03-11,2024,3,Matale,Central,Home,Air Purifier,C01608,4,89407.23,1
T2024030000410,2024-03-20,2024,3,Kilinochchi,Northern,Accessories,USB Cable,C03769,16,85475.13,1
T2024030000411,2024-03-02,2024,3,Matara,Southern,Office,Document Scanner,C02287,3,88648.51,1
T2024030000412,2024-03-10,2024,3,Galle,Southern,Lifestyle,Water Bottle,C03307,5,47634.55,1
T2024030000413,2024-03-01,2024,3,Mannar,Northern,Lifestyle,Fitness Band,C03956,6,60542.57,1
T2024030000414,2024-03-21,2024,3,Hambantota,Southern,Electronics,Sound Bar,C02400,5,194346.09,1
T2024030000415,2024-03-03,2024,3,Matale,Central,Home,Storage Set,C03171,9,184583.57,1
T2024030000416,2024-03-09,2024,3,Badulla,Uva,Home,Storage Set,C01366,6,119645.05,1
T2024030000417,2024-03-22,2024,3,Mannar,Northern,Electronics,Smart Display,C01703,5,210396.91,1
T2024030000418,2024-03-31,2024,3,Kandy,Central,Electronics,Power Hub,C04430,7,307103.28,1
T2024030000419,2024-03-13,2024,3,Vavuniya,Northern,Electronics,Wireless Router,C01647,13,535324.99,1
T2024030000420,2024-03-31,2024,3,Vavuniya,Northern,Lifestyle,Travel Kit,C01986,10,104502.92,1
T2024030000421,2024-03-14,2024,3,Kegalle,Sabaragamuwa,Outdoor,Cooler Box,C01350,3,50862.99,1
T2024030000422,2024-03-30,2024,3,Kegalle,Sabaragamuwa,Office,Monitor Stand,C03620,10,343759.38,1
T2024030000423,2024-03-17,2024,3,Galle,Southern,Home,Coffee Maker,C03263,7,150939.49,1
T2024030000424,2024-03-05,2024,3,Mullaitivu,Northern,Outdoor,Camping Light,C04396,4,67821.52,1
T2024030000425,2024-03-28,2024,3,Ratnapura,Sabaragamuwa,Lifestyle,Fitness Band,C03344,7,73756.5,1
T2024030000426,2024-03-06,2024,3,Kandy,Central,Office,Document Scanner,C01307,5,136709.97,1
T2024030000427,2024-03-23,2024,3,Trincomalee,Eastern,Home,Storage Set,C03716,5,110748.95,1
T2024030000428,2024-03-09,2024,3,Badulla,Uva,Electronics,Wireless Router,C03548,12,553203.42,1
T2024030000429,2024-03-25,2024,3,Kegalle,Sabaragamuwa,Electronics,Wireless Router,C04630,11,424432.95,1
T2024030000430,2024-03-30,2024,3,Batticaloa,Eastern,Electronics,Power Hub,C02732,11,455478.46,1
T2024030000431,2024-03-10,2024,3,Badulla,Uva,Outdoor,Cooler Box,C01538,9,134853.07,1
T2024030000432,2024-03-27,2024,3,Badulla,Uva,Electronics,Sound Bar,C02645,2,76828.1,1
T2024030000433,2024-03-27,2024,3,Ratnapura,Sabaragamuwa,Office,Monitor Stand,C04018,7,220470.19,1
T2024030000434,2024-03-06,2024,3,Trincomalee,Eastern,Home,Storage Set,C04655,15,297453.45,1
T2024030000435,2024-03-10,2024,3,Nuwara Eliya,Central,Electronics,Wireless Router,C01741,2,70966.02,1
T2024030000436,2024-03-22,2024,3,Puttalam,North Western,Electronics,Sound Bar,C02845,4,162565.49,1
T2024030000437,2024-03-30,2024,3,Colombo,Western,Outdoor,Camping Light,C04884,3,47748.08,1
T2024030000438,2024-03-14,2024,3,Kandy,Central,Office,Monitor Stand,C03256,13,428377.43,1
T2024030000439,2024-03-01,2024,3,Kandy,Central,Lifestyle,Desk Organizer,C01839,7,80717.65,1
T2024030000440,2024-03-22,2024,3,Mannar,Northern,Office,Monitor Stand,C03446,3,84849.8,1
T2024030000441,2024-03-07,2024,3,Ampara,Eastern,Outdoor,Foldable Chair,C03448,4,70395.03,1
T2024030000442,2024-03-22,2024,3,Anuradhapura,North Central,Outdoor,Portable Fan,C03619,4,56684.77,1
T2024030000443,2024-03-13,2024,3,Kegalle,Sabaragamuwa,Home,Storage Set,C04315,10,203012.46,1
T2024030000444,2024-03-30,2024,3,Anuradhapura,North Central,Home,LED Lamp,C04898,14,285268.77,1
T2024030000445,2024-03-04,2024,3,Polonnaruwa,North Central,Outdoor,Cooler Box,C03407,7,112762.93,1
T2024030000446,2024-03-08,2024,3,Puttalam,North Western,Electronics,Wireless Router,C01732,6,262122.13,1
T2024030000447,2024-03-19,2024,3,Matara,Southern,Accessories,Power Adapter,C03135,5,25161.53,1
T2024030000448,2024-03-29,2024,3,Colombo,Western,Office,Laser Printer,C04869,4,115662.1,1
T2024030000449,2024-03-07,2024,3,Kilinochchi,Northern,Home,LED Lamp,C02126,5,113879.96,1
T2024030000450,2024-03-16,2024,3,Gampaha,Western,Outdoor,Cooler Box,C01663,5,91918.33,1
T2024030000451,2024-03-25,2024,3,Batticaloa,Eastern,Electronics,Wireless Router,C02716,10,426044.44,1
T2024030000452,2024-03-20,2024,3,Hambantota,Southern,Outdoor,Camping Light,C02061,6,93371.2,1
T2024030000453,2024-03-24,2024,3,Kegalle,Sabaragamuwa,Home,Air Purifier,C02634,6,119561.94,1
T2024030000454,2024-03-21,2024,3,Kurunegala,North Western,Lifestyle,Fitness Band,C01034,10,104731.69,1
T2024030000455,2024-03-03,2024,3,Matale,Central,Electronics,Wireless Router,C02369,11,436229.02,1
T2024030000456,2024-03-29,2024,3,Matara,Southern,Lifestyle,Water Bottle,C04553,9,90337.61,1
T2024030000457,2024-03-08,2024,3,Galle,Southern,Electronics,Power Hub,C01157,4,185337.43,1
T2024030000458,2024-03-12,2024,3,Kurunegala,North Western,Office,Office Chair,C02009,10,325556.91,1
T2024030000459,2024-03-22,2024,3,Badulla,Uva,Home,Air Purifier,C01393,3,73971.54,1
T2024030000460,2024-03-18,2024,3,Trincomalee,Eastern,Home,Storage Set,C02013,5,110875.54,1
T2024030000461,2024-03-22,2024,3,Trincomalee,Eastern,Office,Monitor Stand,C04448,3,89317.82,1
T2024030000462,2024-03-10,2024,3,Batticaloa,Eastern,Electronics,Smart Display,C01965,3,121838.23,1
T2024030000463,2024-03-23,2024,3,Batticaloa,Eastern,Outdoor,Cooler Box,C03933,6,85040.94,1
T2024030000464,2024-03-08,2024,3,Jaffna,Northern,Electronics,Power Hub,C03709,1,44362.13,1
T2024030000465,2024-03-25,2024,3,Anuradhapura,North Central,Office,Office Chair,C01738,7,236515.79,1
T2024030000466,2024-03-09,2024,3,Monaragala,Uva,Office,Document Scanner,C03426,7,201755.75,1
T2024030000467,2024-03-14,2024,3,Badulla,Uva,Outdoor,Foldable Chair,C03562,10,151690.59,1
T2024030000468,2024-03-12,2024,3,Colombo,Western,Electronics,Sound Bar,C03693,13,610482.11,1
T2024030000469,2024-03-04,2024,3,Badulla,Uva,Electronics,Wireless Router,C02499,6,273945.8,1
T2024030000470,2024-03-21,2024,3,Anuradhapura,North Central,Office,Document Scanner,C04455,12,351394.13,1
T2024030000471,2024-03-14,2024,3,Trincomalee,Eastern,Electronics,Sound Bar,C01850,13,509520.16,1
T2024030000472,2024-03-20,2024,3,Trincomalee,Eastern,Electronics,Power Hub,C03938,2,87184.03,1
T2024030000473,2024-03-02,2024,3,Hambantota,Southern,Lifestyle,Desk Organizer,C04611,3,35607.79,1
